pairing_layer,folding_layer,bin_width_ps,dim,frame_origin_ps,n_pairs,A40,total_sum,diag_main_sum,diag_main_fraction,diag_uniformity_cv,diag_fft_k_dim2,diag_fft_k_dim4,diag_fft_max_nonzero
nearest,folded_without_strict,30,4,0.0,26494,0.006046220659786703,26494.0,12746.0,0.48109005812636824,0.18057650395396388,0.11062294053036247,0.10092184800292704,0.11062294053036247
nearest,folded_strict_single_hit_per_frame,30,4,0.0,21955,0.006046220659786703,21955.0,12523.0,0.570393987702118,0.17868746014622927,0.1097979717320131,0.0996835337883001,0.1097979717320131
nearest,folded_without_strict,30,8,0.0,26494,0.006046220659786703,26494.0,12615.0,0.47614554238695556,0.18046065370349004,0.10947284978200555,0.10047652327959898,0.10947284978200555
nearest,folded_strict_single_hit_per_frame,30,8,0.0,23888,0.006046220659786703,23888.0,12523.0,0.5242381111855325,0.1797644083268735,0.1097979717320131,0.0996835337883001,0.1097979717320131
nearest,folded_without_strict,30,16,0.0,26494,0.006046220659786703,26494.0,12580.0,0.47482448856344833,0.18163764163180857,0.10922098569157393,0.10010982466419234,0.10922098569157393
nearest,folded_strict_single_hit_per_frame,30,16,0.0,24929,0.006046220659786703,24929.0,12523.0,0.5023466645272574,0.1814620042552495,0.1097979717320131,0.0996835337883001,0.1097979717320131
nearest,folded_without_strict,35,4,0.0,26494,0.006046220659786703,26494.0,14010.0,0.5287989733524572,0.09343138070933038,0.04810849393290507,0.056634776033632685,0.05663477603363268
nearest,folded_strict_single_hit_per_frame,35,4,0.0,22429,0.006046220659786703,22429.0,13784.0,0.6145615051941683,0.09313520613319845,0.046430644225188625,0.05708923671896185,0.05708923671896185
nearest,folded_without_strict,35,8,0.0,26494,0.006046220659786703,26494.0,13877.0,0.5237789688231298,0.18582459066237347,0.04691215680622613,0.05722500923361576,0.1108083662978395
nearest,folded_strict_single_hit_per_frame,35,8,0.0,24077,0.006046220659786703,24077.0,13784.0,0.5724965734933755,0.18557969329589244,0.046430644225188625,0.05708923671896185,0.1108460490110939
nearest,folded_without_strict,35,16,0.0,26494,0.006046220659786703,26494.0,13813.0,0.5213633275458595,0.1907943855091064,0.04640555997972924,0.056996098898304266,0.11077556849096393
nearest,folded_strict_single_hit_per_frame,35,16,0.0,25009,0.006046220659786703,25009.0,13784.0,0.551161581830541,0.19101304773790004,0.046430644225188625,0.05708923671896185,0.1108460490110939
nearest,folded_without_strict,40,4,0.0,26494,0.006046220659786703,26494.0,15256.0,0.5758284894693138,0.05496095614198969,0.05479811221814368,0.0029894478896149396,0.05479811221814368
nearest,folded_strict_single_hit_per_frame,40,4,0.0,22870,0.006046220659786703,22870.0,15025.0,0.6569742020113686,0.05619019381639789,0.05597337770382695,0.0034870381091327085,0.05597337770382695
nearest,folded_without_strict,40,8,0.0,26494,0.006046220659786703,26494.0,15147.0,0.5717143504189628,0.05782294607651748,0.055390506370898526,0.0030718664089606764,0.055390506370898526
nearest,folded_strict_single_hit_per_frame,40,8,0.0,24371,0.006046220659786703,24371.0,15025.0,0.6165114275163104,0.0585547933030268,0.05597337770382695,0.0034870381091327085,0.05597337770382695
nearest,folded_without_strict,40,16,0.0,26494,0.006046220659786703,26494.0,15067.0,0.5686947988223748,0.06243003234257631,0.05621557045198115,0.0032548483003223545,0.05621557045198115
nearest,folded_strict_single_hit_per_frame,40,16,0.0,25236,0.006046220659786703,25236.0,15025.0,0.5953796164209859,0.062261427800767356,0.05597337770382695,0.0034870381091327085,0.05597337770382695
nearest,folded_without_strict,50,4,0.0,26494,0.006046220659786703,26494.0,16963.0,0.6402581716615082,0.11268129624773622,0.06726404527501031,0.063924262754104,0.06726404527501031
nearest,folded_strict_single_hit_per_frame,50,4,0.0,23498,0.006046220659786703,23498.0,16786.0,0.7143586688228786,0.11124793453179678,0.06684141546526867,0.06288214419129758,0.06684141546526867
nearest,folded_without_strict,50,8,0.0,26494,0.006046220659786703,26494.0,16871.0,0.6367856873254322,0.114395321626276,0.06691956611937644,0.06357528708692345,0.06691956611937644
nearest,folded_strict_single_hit_per_frame,50,8,0.0,24652,0.006046220659786703,24652.0,16786.0,0.6809183839039429,0.11368482017474688,0.06684141546526867,0.06288214419129758,0.06684141546526867
nearest,folded_without_strict,50,16,0.0,26494,0.006046220659786703,26494.0,16827.0,0.6351249339473088,0.11511933548081894,0.06685683722588696,0.0631840218540621,0.06685683722588696
nearest,folded_strict_single_hit_per_frame,50,16,0.0,25427,0.006046220659786703,25427.0,16786.0,0.6601643921815393,0.1148615126646917,0.06684141546526867,0.06288214419129758,0.06684141546526867
nearest,folded_without_strict,60,4,0.0,26494,0.006046220659786703,26494.0,18477.0,0.6974031856269344,0.09061035740376923,0.08881311901282676,0.01269777067150504,0.08881311901282676
nearest,folded_strict_single_hit_per_frame,60,4,0.0,23888,0.006046220659786703,23888.0,18292.0,0.7657401205626256,0.0908335342503573,0.08878198119396458,0.013573701773748956,0.08878198119396458
nearest,folded_without_strict,60,8,0.0,26494,0.006046220659786703,26494.0,18386.0,0.6939684456858156,0.09205913111530975,0.08908952463831175,0.013282107693735747,0.08908952463831175
nearest,folded_strict_single_hit_per_frame,60,8,0.0,24929,0.006046220659786703,24929.0,18292.0,0.7337638894460267,0.09181452795725668,0.08878198119396458,0.013573701773748956,0.08878198119396458
nearest,folded_without_strict,60,16,0.0,26494,0.006046220659786703,26494.0,18342.0,0.6923076923076923,0.09510226732787459,0.08864900228982663,0.013433543339894842,0.08864900228982663
nearest,folded_strict_single_hit_per_frame,60,16,0.0,25587,0.006046220659786703,25587.0,18292.0,0.7148942822527065,0.0951320968083164,0.08878198119396458,0.013573701773748956,0.08878198119396458
nearest,folded_without_strict,80,4,0.0,26494,0.006046220659786703,26494.0,20203.0,0.7625500113233185,0.007384769782716338,0.0011384447854279067,0.005159397649641493,0.005159397649641493
nearest,folded_strict_single_hit_per_frame,80,4,0.0,24371,0.006046220659786703,24371.0,19999.0,0.8206064584957532,0.006715058383080433,0.0016500825041252062,0.004602675136144125,0.004602675136144125
nearest,folded_without_strict,80,8,0.0,26494,0.006046220659786703,26494.0,20064.0,0.757303540424247,0.010520952792630591,0.0016945773524720893,0.0047372087628406905,0.0047372087628406905
nearest,folded_strict_single_hit_per_frame,80,8,0.0,25236,0.006046220659786703,25236.0,19999.0,0.7924789982564591,0.010079070319820279,0.0016500825041252062,0.004602675136144125,0.004602675136144125
