block_ms,block_ps,layer,n_pairs,A40,phase40_rad,phase40_ps,cv40,chi2_40,best_period_ps,best_amplitude,best_phase_rad,best_phase_ps
1.0,1000000000,surrogate_block_shuffle,1240,0.020899279079795465,-1.9068799172768844,27.86042541130877,0.16746254648280529,0.891645988420182,76,0.12904563584721596,-0.2294581446646099,73.22452575533883
10.0,10000000000,surrogate_block_shuffle,948,0.011089630486193984,0.23434432473856656,1.491882306707008,0.16374352668297262,0.6517364492048037,23,0.07491340030554296,2.019485023274532,7.392453550946441
100.0,100000000000,surrogate_block_shuffle,305,0.07094998605189533,2.2659312462131664,14.42536634164816,0.29571880278366897,0.6839007986548971,43,0.11401414747452429,2.4052835759551274,16.460949137993378
