layer,n_pairs,A40,phase40_rad,phase40_ps,cv40,chi2_40,best_period_ps,best_amplitude,best_phase_rad,best_phase_ps
all_pairs,26494,0.006046220659786705,-2.650676842209285,23.12526712092706,0.04098081930284308,1.140891116130793,100,0.3991021180885698,-0.012196232029587776,99.80589093853953
nearest,26494,0.006046220659786703,-2.650676842209285,23.12526712092706,0.04098081930284308,1.140891116130793,100,0.3991021180885697,-0.012196232029587776,99.80589093853953
greedy_unique,26494,0.006046220659786703,-2.650676842209285,23.12526712092706,0.04098081930284308,1.140891116130793,100,0.3991021180885697,-0.012196232029587776,99.80589093853953
