layer,period_ps,n_pairs,amplitude,phase_rad,phase_ps,chi2_reduced,cv
all_pairs,47,26494,0.010224281332508566,-0.5239305276701367,43.080851734173976,1.1114345823992964,0.043928573718906634
all_pairs,48,26494,0.013969701956268527,-0.3630522759284657,45.22648491289066,1.2059157512981664,0.046252333334735045
all_pairs,49,26494,0.017769878627949712,-0.35609899067363954,46.22292918480853,1.4698862635565286,0.05160463591921611
all_pairs,50,26494,0.02160741246408503,-0.28290063806262905,47.748748252424065,1.321796386705962,0.04944319810427208
all_pairs,51,26494,0.026513775418605175,-0.16945734575025437,49.62453131481134,1.383307918774062,0.05109408989004326
all_pairs,52,26494,0.03217982041764536,-0.1611649581232752,50.66618961359709,1.9274952375454597,0.06091271802949333
all_pairs,53,26494,0.03715427032458013,-0.19073965518988228,51.39107057474299,2.5194673975530013,0.07032055298304347
all_pairs,54,26494,0.04245698789029644,-0.15768285618353634,52.64481567586726,2.6515252296354745,0.07283029192483736
all_pairs,55,26494,0.04939803343999853,-0.10570703760641585,54.0746911344936,3.3027981178128383,0.08204726867878216
all_pairs,56,26494,0.05651300868284049,-0.09981337130965,55.11039567988654,4.125506289588723,0.09254356073563137
all_pairs,57,26494,0.06321622948334052,-0.10959246914950765,56.00579555812496,4.588343452425886,0.09848003786669851
all_pairs,58,26494,0.07057737831278169,-0.09420154356103776,57.130426804331705,5.53283298833632,0.10910318836795942
all_pairs,59,26494,0.07870431488783725,-0.06557504502722149,58.3842410389862,6.594324544529275,0.12015044662824954
all_pairs,60,26494,0.08682514101787112,-0.04956086018938818,59.52672864701835,7.715698981413126,0.13108103979547078
all_pairs,61,26494,0.09478179136569995,-0.04935265975400996,60.520862094970425,8.728561183664228,0.14059607264620305
all_pairs,62,26494,0.10289970033221073,-0.053238111791261825,61.47466726354759,10.12662811375789,0.15269456610444293
all_pairs,63,26494,0.11110645594340793,-0.051437037361529915,62.48425309849233,11.440738864794707,0.16362479491701595
all_pairs,64,26494,0.11907291280809569,-0.04377825753120219,63.55407833049339,12.803049747112555,0.174483042378785
all_pairs,65,26494,0.12684317864881764,-0.037221152541554545,64.61494452305323,14.228318204121688,0.185392860596122
all_pairs,66,26494,0.13488937535774503,-0.03719535833097563,65.60929154086236,15.82251307988456,0.19702468598839015
all_pairs,67,26494,0.14353645281886881,-0.04121539753422502,66.56050450531234,17.38917101870978,0.20813141706174576
all_pairs,68,26494,0.15248243129225367,-0.042045763917601876,67.54495820087783,19.429843310059503,0.22166559171472075
all_pairs,69,26494,0.16109248415541078,-0.03604305527957076,68.60418630158041,21.08591845434482,0.23263601596525937
all_pairs,70,26494,0.16914159254022373,-0.02645035101124144,69.70532071230316,22.76606461621608,0.24349764286421732
all_pairs,71,26494,0.17705139337587186,-0.01945898833456673,70.78011341314803,24.581107312706926,0.2548449167689735
all_pairs,72,26494,0.18539736001754892,-0.018446434866401393,71.78861942701845,26.640174708703643,0.26719230264287946
all_pairs,73,26494,0.1943048501770841,-0.02189087493003383,72.74566501037835,28.70470672605118,0.2792987803801011
all_pairs,74,26494,0.20335528873181238,-0.025883754937647167,73.69515496173616,30.814308951832977,0.29138277859432604
all_pairs,75,26494,0.21203993064121646,-0.02766073891332344,74.66982425042777,33.090033643517444,0.3040119802334661
all_pairs,76,26494,0.2202367883687618,-0.026895097300659518,75.67468293629435,35.15793764625953,0.3154776241359595
all_pairs,77,26494,0.22823416022554519,-0.024778997612617693,76.6963351034719,37.21286547500327,0.3267229085796162
all_pairs,78,26494,0.2363653463480919,-0.022564624160257046,77.71988082501898,39.4943094197265,0.33879645603895303
all_pairs,79,26494,0.24467681682716,-0.020798889180369227,78.73849056411377,41.612432810137946,0.3500137364897485
all_pairs,80,26494,0.25292477105584227,-0.019443943894852093,79.75243201727463,43.876513717459794,0.36170610249920243
all_pairs,81,26494,0.2608405155372617,-0.018351054483756596,80.76342645640489,45.91211689439118,0.3723358777652101
all_pairs,82,26494,0.26838896355227587,-0.01753253699772509,81.77118802589338,48.03216940802809,0.38320824494834
all_pairs,83,26494,0.2758045545418031,-0.01709619720406719,82.77416162367261,49.96637066468801,0.3932530167388018
all_pairs,84,26494,0.2834058870502551,-0.017040276008666297,83.77218829069191,52.11281299425829,0.4040522583373108
all_pairs,85,26494,0.291358265214079,-0.017150485761232046,84.76798531024718,54.47862588834129,0.41560326378664186
all_pairs,86,26494,0.29956144584886296,-0.017088046433679123,85.76611035303746,56.906956069964785,0.4272857161041617
all_pairs,87,26494,0.30772297545453503,-0.016580942535829483,86.77041230998411,59.2437190693461,0.4385272813536498
all_pairs,88,26494,0.3155452800751902,-0.015570001107883086,87.7819322476566,61.61408742296023,0.4498066486888652
all_pairs,89,26494,0.3228962797680211,-0.014228265812150358,88.798459603629,63.58341682851005,0.4595571222178436
all_pairs,90,26494,0.32986683080457097,-0.012868420375907887,89.8156734558651,65.64434940961829,0.46959115869477447
all_pairs,91,26494,0.3367006292559532,-0.011803233666200605,90.82905258859755,67.64465161923454,0.4793626813511654
all_pairs,92,26494,0.343653904426875,-0.011226600367644547,91.83561725727824,69.74511334517375,0.4894449167215063
all_pairs,93,26494,0.3508672823913013,-0.011160111553023665,92.83481461652177,71.7776034606687,0.499246035235387
all_pairs,94,26494,0.3583100510361876,-0.01147490907175518,93.82832888097181,74.13882469636054,0.5101413848475896
all_pairs,95,26494,0.3658109654033822,-0.011963841748004304,94.81911006750641,76.46617861290153,0.5208646146224433
all_pairs,96,26494,0.37314751511707106,-0.012422453460317364,95.8101988921403,78.65719428033357,0.5310767173202134
all_pairs,97,26494,0.38014533602792727,-0.012705763935174084,96.80384804180395,80.86183192420926,0.5412945302030336
all_pairs,98,26494,0.3867445491978635,-0.012749315077672907,97.80114658146654,82.80326920936777,0.5505995384936422
all_pairs,99,26494,0.39301177197313225,-0.012560861552001892,98.80208680265609,84.60897346029829,0.5594322319098995
all_pairs,100,26494,0.3991021180885698,-0.012196232029587776,99.80589093853953,86.42359428816741,0.5682768879412399
