layer,period_ps,n_pairs,amplitude,phase_rad,phase_ps,chi2_reduced,cv
nearest,53,982584,0.22829172603515063,-0.06297496538858911,52.46879281727035,1974.1218270475524,0.32322415071594446
nearest,54,982584,0.2390432641675062,-0.05933200528722233,53.49007897604914,2124.3402717578406,0.3385050342710493
nearest,55,982584,0.24973324155347,-0.05587549935678571,54.51089259438018,2276.3117032157993,0.3536941701744276
nearest,56,982584,0.26033964513707153,-0.05260508727813155,55.53114785836267,2429.6271669579205,0.3687791154299083
nearest,57,982584,0.27084057727764843,-0.04952158449761821,56.55074851713529,2583.768472902644,0.38373902418948963
nearest,58,982584,0.28121602805414264,-0.046625367279901,57.569601854787855,2738.0648258490937,0.39854232215087165
nearest,59,982584,0.29144920220075216,-0.04391542261334488,58.58762796137388,2891.6839376652747,0.4131469624850368
nearest,60,982584,0.3015272910494542,-0.041388931134715715,59.6047648212372,3044.753916653108,0.4275798796791085
nearest,61,982584,0.3114417058548302,-0.03904122954843272,60.62097011531187,3196.6037605945144,0.4418096364986424
nearest,62,982584,0.32118786685352735,-0.0368660114903953,61.6362207064317,3346.877309651113,0.4558269196564655
nearest,63,982584,0.33076467787809044,-0.03485565389077836,62.65051067448069,3495.362629917481,0.46963139305434315
nearest,64,982584,0.3401738200589017,-0.03300158736786405,63.663848591393624,3641.9280252173444,0.4832269085914682
nearest,65,982584,0.3494189817319024,-0.03129465741626708,64.67625453768919,3786.65026387057,0.49662976009238324
nearest,66,982584,0.3585051151733232,-0.029725445503607357,65.68775719522449,3929.2807415173434,0.5098334948098133
nearest,67,982584,0.36743778168680585,-0.028284535367911503,66.69839121767035,4069.970278583939,0.5228567784015498
nearest,68,982584,0.3762226197070283,-0.0269627206395405,67.70819498170877,4208.775382266508,0.5357108366822912
nearest,69,982584,0.384864948546103,-0.02575115658219316,68.71720875363313,4345.7236882845755,0.5484040671983464
nearest,70,982584,0.3933695041171321,-0.024641462410318313,69.72547326166693,4481.014768925756,0.560954826436148
nearest,71,982584,0.40174029225304303,-0.023625782254293418,70.73302863785696,4614.711387176204,0.5733719570829178
nearest,72,982584,0.40998053931357353,-0.022696813141854115,71.73991367971493,4746.4551812966165,0.5856376948973905
nearest,73,982584,0.4180927175942393,-0.02184780787223683,72.74616537684304,4876.721873566705,0.5977855298075557
nearest,74,982584,0.4260786235482726,-0.021072559743284508,73.751818648541,5005.448737290849,0.6098149891538505
nearest,75,982584,0.43393948904753793,-0.02036537499457467,74.756906242627,5132.358207212488,0.6217123518776212
nearest,76,982584,0.44167610905918653,-0.019721037706943615,75.7614587518189,5257.494004760237,0.6334833150900196
nearest,77,982584,0.44928897261154704,-0.019134770844351733,76.76550471090968,5380.967347990498,0.6451372676558412
nearest,78,982584,0.45677838735518717,-0.01860219618896703,77.76907074488453,5502.646105244258,0.6566686905179567
nearest,79,982584,0.4641445911348228,-0.01811929512691118,78.77218174460168,5622.488053164685,0.6680773192390974
nearest,80,982584,0.4713878466357045,-0.01768237159372829,79.77486105242164,5740.595188898464,0.6793712480973582
nearest,81,982584,0.4785085173025167,-0.017288017977033037,80.77713064509818,5856.977244311937,0.6905528434166439
nearest,82,982584,0.48550712435757665,-0.016933084384141418,81.77901130531467,5971.614727325672,0.7016225773849591
nearest,83,982584,0.49238438591293443,-0.016614651396980703,82.780522776501,6084.574649187815,0.7125858497141205
nearest,84,982584,0.4991412399423854,-0.016330006236841905,83.78168389808155,6195.9012243007355,0.7234465418090179
nearest,85,982584,0.5057788533262422,-0.016076622130166463,84.78251272017991,6305.506535440274,0.7342006913560709
nearest,86,982584,0.5122986193749361,-0.01585214058796641,85.78302659814803,6413.464615077364,0.7448536844162306
nearest,87,982584,0.5187021462421224,-0.015654356272311012,86.7832422681956,6519.787582726817,0.755407173864096
nearest,88,982584,0.5249912385102805,-0.015481204112531273,87.78317590596188,6624.563881619762,0.7658671263749073
nearest,89,982584,0.5311678740185262,-0.015330748342548271,88.78284317017871,6727.58208553347,0.7762220844991554
nearest,90,982584,0.5372341777405852,-0.015201173152133573,89.7822592336838,6828.967371517631,0.7864799910910757
nearest,91,982584,0.5431923942389631,-0.015090774673748461,90.7814388040184,6928.931633574782,0.7966536474055463
nearest,92,982584,0.5490448599399198,-0.014997954059059343,91.78039613572167,7027.294011493176,0.8067331705386848
nearest,93,982584,0.5547939762071774,-0.014921211432577814,92.7791450362535,7123.987033302431,0.8167151839399639
nearest,94,982584,0.5604421839494127,-0.014859140542282106,93.77769886726428,7219.1413848094535,0.8266076191179796
nearest,95,982584,0.5659919402825649,-0.014810423957363109,94.77607054270041,7312.783694590955,0.8364123689838507
nearest,96,982584,0.5714456975848917,-0.014773828690714039,95.77427252500608,7404.951815899388,0.8461319164086404
nearest,97,982584,0.5768058851303637,-0.014748202148118388,96.77231682046163,7495.557854574436,0.8557615173404904
nearest,98,982584,0.5820748933628749,-0.014732468327203596,97.77021497449452,7584.812551059352,0.8653134400976493
nearest,99,982584,0.5872550607772911,-0.01472562420720675,98.76797806761363,7672.629062902364,0.874782920405546
nearest,100,982584,0.5923486633005808,-0.014726736285638808,99.76561671245298,7759.086325670091,0.8841746215112533
