layer,period_ps,n_pairs,amplitude,phase_rad,phase_ps,chi2_reduced,cv
all_pairs,45,982584,0.14192193080891885,-0.10127888078618173,44.2746434471429,901.0482232192226,0.20087019980523477
all_pairs,46,982584,0.1526127965523422,-0.09517808741050438,45.30318909807094,1018.4799056817984,0.2159720971143375
all_pairs,47,982584,0.16338181427344434,-0.08958017837070588,46.32991497503468,1141.9712154270073,0.2312180054121315
all_pairs,48,982584,0.1741913043045166,-0.08441231807338709,47.35513739139721,1270.9005143364063,0.24655843383945725
all_pairs,49,982584,0.18501872912791062,-0.07960458124898177,48.37919633267174,1403.8383710281598,0.26187517413040573
all_pairs,50,982584,0.19585152681394108,-0.07509677370397651,49.402398862737925,1540.9618745375587,0.2772101596319977
all_pairs,51,982584,0.20668124890350734,-0.07084218208071259,50.42498094366436,1682.216000708336,0.292577576320727
all_pairs,52,982584,0.21749881540659305,-0.06680824877996909,51.44709112230245,1826.6026470739898,0.30790893061676256
all_pairs,53,982584,0.22829172603515063,-0.06297496538858911,52.46879281727035,1974.1218270475524,0.32322415071594446
all_pairs,54,982584,0.23904326416750624,-0.059332005287222316,53.49007897604914,2124.3402717578406,0.3385050342710493
all_pairs,55,982584,0.24973324155347001,-0.0558754993567857,54.51089259438018,2276.3117032157993,0.3536941701744276
all_pairs,56,982584,0.2603396451370715,-0.052605087278131554,55.53114785836267,2429.6271669579205,0.3687791154299083
all_pairs,57,982584,0.27084057727764843,-0.049521584497618204,56.55074851713529,2583.768472902644,0.38373902418948963
all_pairs,58,982584,0.2812160280541428,-0.04662536727990097,57.569601854787855,2738.0648258490937,0.39854232215087165
all_pairs,59,982584,0.29144920220075216,-0.04391542261334486,58.58762796137388,2891.6839376652747,0.4131469624850368
all_pairs,60,982584,0.301527291049454,-0.041388931134715735,59.6047648212372,3044.753916653108,0.4275798796791085
all_pairs,61,982584,0.3114417058548303,-0.039041229548432727,60.62097011531187,3196.6037605945144,0.4418096364986424
all_pairs,62,982584,0.3211878668535274,-0.036866011490395284,61.6362207064317,3346.877309651113,0.4558269196564655
all_pairs,63,982584,0.33076467787809044,-0.034855653890778375,62.65051067448069,3495.362629917481,0.46963139305434315
all_pairs,64,982584,0.3401738200589016,-0.03300158736786406,63.663848591393624,3641.9280252173444,0.4832269085914682
all_pairs,65,982584,0.34941898173190233,-0.03129465741626708,64.67625453768919,3786.65026387057,0.49662976009238324
all_pairs,66,982584,0.3585051151733231,-0.02972544550360735,65.68775719522449,3929.2807415173434,0.5098334948098133
all_pairs,67,982584,0.3674377816868059,-0.0282845353679115,66.69839121767035,4069.970278583939,0.5228567784015498
all_pairs,68,982584,0.37622261970702847,-0.026962720639540482,67.70819498170877,4208.775382266508,0.5357108366822912
all_pairs,69,982584,0.3848649485461029,-0.02575115658219317,68.71720875363313,4345.7236882845755,0.5484040671983464
all_pairs,70,982584,0.393369504117132,-0.024641462410318313,69.72547326166693,4481.014768925756,0.560954826436148
all_pairs,71,982584,0.401740292253043,-0.02362578225429342,70.73302863785696,4614.711387176204,0.5733719570829178
all_pairs,72,982584,0.4099805393135735,-0.022696813141854115,71.73991367971493,4746.4551812966165,0.5856376948973905
all_pairs,73,982584,0.4180927175942392,-0.02184780787223684,72.74616537684304,4876.721873566705,0.5977855298075557
all_pairs,74,982584,0.4260786235482726,-0.0210725597432845,73.751818648541,5005.448737290849,0.6098149891538505
all_pairs,75,982584,0.43393948904753804,-0.020365374994574654,74.756906242627,5132.358207212488,0.6217123518776212
all_pairs,76,982584,0.44167610905918636,-0.01972103770694362,75.7614587518189,5257.494004760237,0.6334833150900196
all_pairs,77,982584,0.44928897261154704,-0.019134770844351744,76.76550471090968,5380.967347990498,0.6451372676558412
all_pairs,78,982584,0.4567783873551873,-0.018602196188967027,77.76907074488453,5502.646105244258,0.6566686905179567
all_pairs,79,982584,0.464144591134823,-0.018119295126911177,78.77218174460168,5622.488053164685,0.6680773192390974
all_pairs,80,982584,0.4713878466357045,-0.017682371593728288,79.77486105242164,5740.595188898464,0.6793712480973582
all_pairs,81,982584,0.4785085173025166,-0.01728801797703304,80.77713064509818,5856.977244311937,0.6905528434166439
all_pairs,82,982584,0.4855071243575767,-0.016933084384141418,81.77901130531467,5971.614727325672,0.7016225773849591
all_pairs,83,982584,0.49238438591293443,-0.016614651396980706,82.780522776501,6084.574649187815,0.7125858497141205
all_pairs,84,982584,0.49914123994238546,-0.01633000623684191,83.78168389808155,6195.9012243007355,0.7234465418090179
all_pairs,85,982584,0.5057788533262423,-0.016076622130166456,84.78251272017991,6305.506535440274,0.7342006913560709
all_pairs,86,982584,0.5122986193749363,-0.0158521405879664,85.78302659814803,6413.464615077364,0.7448536844162306
all_pairs,87,982584,0.5187021462421223,-0.015654356272311026,86.7832422681956,6519.787582726817,0.755407173864096
all_pairs,88,982584,0.5249912385102803,-0.015481204112531273,87.78317590596188,6624.563881619762,0.7658671263749073
all_pairs,89,982584,0.5311678740185262,-0.015330748342548267,88.78284317017871,6727.58208553347,0.7762220844991554
all_pairs,90,982584,0.5372341777405854,-0.015201173152133577,89.7822592336838,6828.967371517631,0.7864799910910757
all_pairs,91,982584,0.5431923942389631,-0.015090774673748466,90.7814388040184,6928.931633574782,0.7966536474055463
all_pairs,92,982584,0.5490448599399197,-0.014997954059059347,91.78039613572167,7027.294011493176,0.8067331705386848
all_pairs,93,982584,0.5547939762071775,-0.014921211432577809,92.7791450362535,7123.987033302431,0.8167151839399639
all_pairs,94,982584,0.5604421839494128,-0.014859140542282103,93.77769886726428,7219.1413848094535,0.8266076191179796
all_pairs,95,982584,0.5659919402825649,-0.014810423957363112,94.77607054270041,7312.783694590955,0.8364123689838507
all_pairs,96,982584,0.5714456975848917,-0.014773828690714032,95.77427252500608,7404.951815899388,0.8461319164086404
all_pairs,97,982584,0.5768058851303638,-0.014748202148118386,96.77231682046163,7495.557854574436,0.8557615173404904
all_pairs,98,982584,0.5820748933628751,-0.014732468327203596,97.77021497449452,7584.812551059352,0.8653134400976493
all_pairs,99,982584,0.5872550607772911,-0.014725624207206758,98.76797806761363,7672.629062902364,0.874782920405546
all_pairs,100,982584,0.5923486633005808,-0.014726736285638805,99.76561671245298,7759.086325670091,0.8841746215112533
