block_ms,block_ps,layer,n_pairs,A40,phase40_rad,phase40_ps,cv40,chi2_40,best_period_ps,best_amplitude,best_phase_rad,best_phase_ps
1.0,1000000000,surrogate_block_shuffle,23359,0.004485863072822902,-2.4302996420191807,24.52823195112735,0.041802409901077565,1.0466278302658283,81,0.025807508219466407,0.5241479540964159,6.757079762281824
10.0,10000000000,surrogate_block_shuffle,23757,0.001890752990862792,-0.09315966514749965,39.406927151799586,0.03572964573197005,0.7776504199032297,97,0.02025706318808675,-0.2946160568611131,92.45170862892218
100.0,100000000000,surrogate_block_shuffle,23596,0.01060422556842238,-0.15690822646522526,39.001091205851075,0.0475742226181428,1.3693585614250134,76,0.01853902889810047,-0.09529337133648345,74.84735275700095
