layer,period_ps,n_pairs,amplitude,phase_rad,phase_ps,chi2_reduced,cv
all_pairs,10,154334,0.004677048473409813,1.1032195459883691,1.755828440596455,1.538541950142764,0.009472074816266513
all_pairs,11,154334,0.0036439442864120214,1.2383838285656228,2.168043985374137,1.2473414801663925,0.008990045222099277
all_pairs,12,154334,0.0033569455951411656,1.110107931135801,2.1201499752693613,0.6102349449894385,0.006594988967005924
all_pairs,13,154334,0.0011376067356946888,-1.7418864012139792,9.396012196249156,0.5871853685297255,0.0067568990350269816
all_pairs,14,154334,0.0015452832207773688,-2.0332454048084228,9.46958520628201,0.8957754959024933,0.008686412695314328
all_pairs,15,154334,0.002238696731466085,3.030032815813985,7.233670505511753,1.1167125473694344,0.01006477126979727
all_pairs,16,154334,0.001571061469132849,2.997173507868014,7.632239665300322,1.0039092703703223,0.009877841557228605
all_pairs,17,154334,0.0030735484489781612,3.1365463281122943,8.486346490048694,0.5130147925926886,0.007292797072876577
all_pairs,18,154334,0.002302701316860221,2.3009053613947215,6.591608313347049,1.0587671200505548,0.01079925702134728
all_pairs,19,154334,0.0029390866793185693,2.3083598715192477,6.980350795757954,0.9218484297404044,0.010368960176983069
all_pairs,20,154334,0.001547568484530975,2.798102236790524,8.906636045234018,1.3325862636946662,0.012808363975815857
all_pairs,21,154334,0.0008210100829972127,3.1376493742634466,10.486820559667617,1.172161027382171,0.012324741822977128
all_pairs,22,154334,0.0016111106042031682,0.6165542595859518,2.158808478144292,0.7880953306588617,0.010355431934175497
all_pairs,23,154334,0.0016588108675231364,2.4528124533499467,8.978676207844067,1.2154223955836045,0.0131626747953379
all_pairs,24,154334,0.002300801740490118,1.9424561611506674,7.419635994874462,0.6722754319964437,0.010009369739210315
all_pairs,25,154334,0.0022315793465376593,1.7869829949890397,7.110179421841632,1.2992098306270816,0.014213939537548913
all_pairs,26,154334,0.0003195191667927252,2.5277894753747128,10.460064942640415,0.7319087174569441,0.010888490038338172
all_pairs,27,154334,0.002119232399845576,2.3955562182147103,10.294144566751752,1.1264580016766834,0.013775690282022576
all_pairs,28,154334,0.0029058496707822803,2.763266568249294,12.314050935688694,1.0770704614186934,0.013726920982162343
all_pairs,29,154334,0.002553532486188665,2.3845726720333857,11.005979309562907,1.0616816218627871,0.013878590423779947
all_pairs,30,154334,0.0028528561843314663,2.4450490576774797,11.674249308946548,1.133293086244209,0.014592822920273935
all_pairs,31,154334,0.0025280820848105987,2.708902416126916,13.365191506285491,1.0483427717374871,0.014275176077414506
all_pairs,32,154334,0.0023030047183143798,-3.026063421035598,16.588385549843625,0.8718142512029837,0.0132331130525344
all_pairs,33,154334,0.0022875088625245264,3.0431962094311635,15.983210744473118,0.7782419136418417,0.012702859407047327
all_pairs,34,154334,0.004345778391861965,2.934371472796293,15.878670641954754,0.9833595849379799,0.014500478757352204
all_pairs,35,154334,0.005191297170577019,3.0187615617495807,16.815778859888947,1.0850443537659729,0.015460815516568237
all_pairs,36,154334,0.006767194395472508,3.0598848859568446,17.53184897611964,1.4095314614500278,0.017878892084400366
all_pairs,37,154334,0.007547202148639131,-3.0614514831507034,18.971929946560394,1.4532338233240172,0.018411458479962076
all_pairs,38,154334,0.00673342832120103,3.000861313877513,18.148872642200143,1.2234119121778355,0.01712601847963624
all_pairs,39,154334,0.008281248803759104,2.9804778694867267,18.499953642487725,1.3053875634048642,0.017927953932125644
all_pairs,40,154334,0.008107588711069421,2.9467913801015824,18.759856576150206,1.6157637464932033,0.020206468915693596
all_pairs,41,154334,0.007222806743764582,2.8148732692035705,18.368040793810657,1.2574474840281469,0.01805278116321461
all_pairs,42,154334,0.01015914236149341,2.9133399309990424,19.474242938870955,1.5587207598850386,0.020349103561420313
all_pairs,43,154334,0.0072108111966568255,3.0721333275489955,21.024643811421342,1.294026807659578,0.01876573053365678
all_pairs,44,154334,0.008348875001785652,2.9383424560088307,20.57667596030576,1.4385453958057142,0.02002005228317496
all_pairs,45,154334,0.004613236510269611,2.944629117640306,21.08935258401514,1.0790431496270778,0.01753940829643229
all_pairs,46,154334,0.005196014896567442,2.991948761066664,21.904438000865856,1.2260232137226192,0.018907094609099843
all_pairs,47,154334,0.0031424415214303457,-2.8912340549869975,25.37275300012015,1.2154483133982141,0.019033399239945854
all_pairs,48,154334,0.001638258703790102,3.0779026221382564,23.51344400010286,0.901912927723211,0.01657297322890439
all_pairs,49,154334,0.0017903132703834751,0.24260589847218267,1.89198447028982,0.9494818596895911,0.017184351537909627
all_pairs,50,154334,0.003020361359368984,-0.3700113185291479,47.05554348280682,1.146512083652127,0.019079041472068414
all_pairs,51,154334,0.0067690228758898975,-0.2139833244821169,49.26311830464115,0.9890878225148056,0.017900766330251342
all_pairs,52,154334,0.01266995681615711,-0.15734380598396677,50.6978136866635,1.8900800072773158,0.024991618117622943
all_pairs,53,154334,0.013404045567465354,-0.255077092525501,50.84837065231806,1.872051973193005,0.025114805349761325
all_pairs,54,154334,0.017830178423099592,-0.22873078103947161,52.034203740256096,2.8585916699654823,0.031331644523616115
all_pairs,55,154334,0.02403903800370586,-0.16520290442239105,53.55389276314212,4.231125711480008,0.038476365200551726
all_pairs,56,154334,0.026643670264273937,-0.18080326391428403,54.38855894197002,4.9064095933612695,0.04181503253390442
all_pairs,57,154334,0.03155185359885521,-0.2135925215848461,55.062324579791635,6.416518487732541,0.04825173481318744
all_pairs,58,154334,0.037879001358958254,-0.20781362498664083,56.081675191808785,8.897345674760073,0.05732404834785223
all_pairs,59,154334,0.04141516880685422,-0.18647324367698043,57.248989829351316,10.070911811060922,0.06152017853059269
all_pairs,60,154334,0.046054907379158426,-0.17038764223944314,58.37291786974915,12.094223556086702,0.06799613002708903
all_pairs,61,154334,0.05355062551196153,-0.16927189093858652,59.35663205166732,15.792579729677193,0.07835583771922142
all_pairs,62,154334,0.05965215530004267,-0.17709385976789915,60.25250748325639,18.900462632990788,0.08643115740333876
all_pairs,63,154334,0.0641118340097007,-0.18098361617950345,61.185320460582304,21.42576239132807,0.09277547376203994
all_pairs,64,154334,0.07071909044953086,-0.17429268222106306,62.224669317105466,25.3182322980812,0.10166141698050286
all_pairs,65,154334,0.07907581017991405,-0.16442652298501323,63.298995895948934,31.120733279769848,0.11360150672721568
all_pairs,66,154334,0.08549090902486224,-0.15879391747403515,64.33199276467133,35.53478878476352,0.12233556761536082
all_pairs,67,154334,0.08985807029360476,-0.15601211774039245,65.33638331871857,38.905577867128784,0.12898734297762743
all_pairs,68,154334,0.09552770972571824,-0.1519221533715883,66.35581700615077,43.00440351406883,0.1366353455048752
all_pairs,69,154334,0.10360721153213549,-0.14619247990174514,67.39455934847346,49.79463142961904,0.1481204119671431
all_pairs,70,154334,0.11154350668694442,-0.14130088177577882,68.4257886341499,56.63060559603179,0.1591180112830638
all_pairs,71,154334,0.11723202344250215,-0.13811958414965722,69.43924856657975,61.49931021587689,0.16701417638684726
all_pairs,72,154334,0.12182412652824005,-0.1355263422951656,70.44698251472833,65.60988870488863,0.17373327989619805
all_pairs,73,154334,0.1277715952487566,-0.1324521031500952,71.46113029343437,71.03737816827285,0.18204506244130897
all_pairs,74,154334,0.13557369533636035,-0.12913651598447493,72.47909910090799,78.82119885514267,0.19308660298273406
all_pairs,75,154334,0.1434460026427096,-0.12634190841547338,73.49190455670104,87.18794811113416,0.2044623190080539
all_pairs,76,154334,0.14970778141307817,-0.12418990657077206,74.49782674902272,93.19914021969667,0.2128167362139418
all_pairs,77,154334,0.1546878112776929,-0.12218785883610313,75.50259626759231,98.39177078693987,0.220117908888545
all_pairs,78,154334,0.16019998583689535,-0.1199534641644515,76.51088743250402,103.9342761246943,0.22771621380363619
all_pairs,79,154334,0.1675658253040329,-0.11767825797549789,77.52040296035175,112.26659379773409,0.238200006121251
all_pairs,80,154334,0.176360929645666,-0.11583231283578693,78.52517718739342,122.73133445742285,0.25064582077599346
all_pairs,81,154334,0.18491300135528144,-0.11453660728240608,79.52344555566842,133.2187858799746,0.2627827922444477
all_pairs,82,154334,0.19180793559267437,-0.1133613328245921,80.5205546490894,141.17310364390076,0.272199726570203
all_pairs,83,154334,0.1969767759356976,-0.11163619612752407,81.52530144734125,147.14800526068422,0.27961039281732253
all_pairs,84,154334,0.20158658833981832,-0.10894317535950329,82.54353703053427,152.36444725342207,0.2862530088292242
all_pairs,85,154334,0.20704158066086992,-0.10547136475995478,83.5731654302234,158.72865822239584,0.2939249881835805
all_pairs,86,154334,0.21397870167077113,-0.10195206966982207,84.60454887720947,167.42002273144797,0.30365634129983626
all_pairs,87,154334,0.22194792398447794,-0.09918218802678881,85.6266758122714,178.05214754710488,0.3149865629623465
all_pairs,88,154334,0.2298555747795997,-0.09755078610073599,86.63373929668197,188.66380736569397,0.32611675888859615
all_pairs,89,154334,0.2367410968697437,-0.09691372820375649,87.6272373981588,197.57448912453154,0.33564173992061175
all_pairs,90,154334,0.24234799982001662,-0.09676926702711743,88.61388235319292,204.68444143396573,0.3435631794839038
all_pairs,91,154334,0.24719258843457495,-0.09653324879653113,89.60189932159943,210.6812414057246,0.3505123971016629
all_pairs,92,154334,0.2521855273719415,-0.09578768691713407,90.59745228486152,216.7706599515793,0.35751160182262054
all_pairs,93,154334,0.2580931135832936,-0.09442983829354862,91.60230527479985,224.53465676643714,0.3658514657261427
all_pairs,94,154334,0.2651472019962104,-0.09266353222212455,92.6137012354344,234.36217359055505,0.37579796736473314
all_pairs,95,154334,0.2729727957486016,-0.09084471163580564,93.62645343349335,245.8663418300569,0.386974778583092
all_pairs,96,154334,0.28081398021157866,-0.08928702039405535,94.63579481763256,257.0888185773439,0.39780715558077595
all_pairs,97,154334,0.2879044420247862,-0.08813922700038644,95.6393040152312,267.46558465190213,0.4078859675211899
all_pairs,98,154334,0.29379559113062037,-0.08736713712968379,96.63731864967828,275.690351318649,0.41626111615039885
all_pairs,99,154334,0.2985113425687004,-0.08680660187487169,97.6322457216418,281.6384002043805,0.4228907307640987
all_pairs,100,154334,0.3024962509291074,-0.08624378102063783,98.62738759396305,286.3934512750976,0.42861595431904775
