pairing_layer,folding_layer,bin_width_ps,dim,frame_origin_ps,n_pairs,A40,total_sum,diag_main_sum,diag_main_fraction,diag_uniformity_cv,diag_fft_k_dim2,diag_fft_k_dim4,diag_fft_max_nonzero
nearest,folded_without_strict,50,8,0.0,154334,0.00810758871106942,154334.0,85902.0,0.5565980276543082,0.007031692192764631,0.0024679285697655467,0.0011785788882282477,0.00420464960939749
nearest,folded_strict_single_hit_per_frame,50,8,0.0,129938,0.00810758871106942,129938.0,83585.0,0.6432683279718019,0.006858616016679679,0.0025243763833223665,0.0016538291156701689,0.0040304528695736565
nearest,folded_without_strict,50,16,0.0,154334,0.00810758871106942,154334.0,84718.0,0.548926354529786,0.010388019915187367,0.0024552043249368495,0.001412227980494113,0.003990673246521459
nearest,folded_strict_single_hit_per_frame,50,16,0.0,137656,0.00810758871106942,137656.0,83585.0,0.6072020108095543,0.010192535421613637,0.0025243763833223665,0.0016538291156701689,0.004030452869573657
nearest,folded_without_strict,60,4,0.0,154334,0.00810758871106942,154334.0,96213.0,0.623407674264906,0.00514485589471171,0.002775092762932244,0.0030633643543064642,0.0030633643543064634
nearest,folded_strict_single_hit_per_frame,60,4,0.0,123706,0.00810758871106942,123706.0,90896.0,0.7347743844275945,0.005514153812370142,0.0014522091181130082,0.0037614479222598312,0.0037614479222598312
nearest,folded_without_strict,60,8,0.0,154334,0.00810758871106942,154334.0,93503.0,0.6058483548667176,0.00915233108174719,0.002149663647155706,0.0031620043821304687,0.004393462043520438
nearest,folded_strict_single_hit_per_frame,60,8,0.0,131718,0.00810758871106942,131718.0,90896.0,0.6900803231145326,0.00944138498313215,0.0014522091181130082,0.0037614479222598312,0.004379741056109975
nearest,folded_without_strict,60,16,0.0,154334,0.00810758871106942,154334.0,92128.0,0.5969391060945741,0.013493944742223558,0.001476207016325113,0.0036056429503563132,0.004951250146245458
nearest,folded_strict_single_hit_per_frame,60,16,0.0,139976,0.00810758871106942,139976.0,90896.0,0.649368463165114,0.013900848868673371,0.0014522091181130082,0.0037614479222598312,0.005155205830774807
nearest,folded_without_strict,80,4,0.0,154334,0.00810758871106942,154334.0,106411.0,0.6894851426127749,0.006857817486041817,0.0026219093890669197,0.004480806391007295,0.004480806391007295
nearest,folded_strict_single_hit_per_frame,80,4,0.0,127500,0.00810758871106942,127500.0,101218.0,0.7938666666666667,0.008161082265315034,0.003991384931533917,0.005033493323208224,0.005033493323208224
nearest,folded_without_strict,80,8,0.0,154334,0.00810758871106942,154334.0,103089.0,0.6679603975792762,0.013586729453548078,0.004045048453278235,0.004834681176721617,0.00603267399064999
nearest,folded_strict_single_hit_per_frame,80,8,0.0,135042,0.00810758871106942,135042.0,101218.0,0.7495297759215651,0.013884203181952378,0.003991384931533917,0.005033493323208224,0.0063988917337338075
nearest,folded_without_strict,80,16,0.0,154334,0.00810758871106942,154334.0,101218.0,0.6558373397955084,0.017143073345917668,0.003991384931533917,0.005033493323208224,0.0063988917337338075
nearest,folded_strict_single_hit_per_frame,80,16,0.0,143413,0.00810758871106942,143413.0,101218.0,0.7057798107563471,0.017143073345917668,0.003991384931533917,0.005033493323208224,0.0063988917337338075
greedy_unique,raw_paired_dt,0,0,0.0,154334,0.00810758871106942,154334.0,nan,nan,nan,nan,nan,nan
greedy_unique,folded_without_strict,20,4,0.0,154334,0.00810758871106942,154334.0,49247.0,0.31909365402309275,0.009521214396539692,0.0040814668913842465,0.00608256325899735,0.00608256325899735
greedy_unique,folded_strict_single_hit_per_frame,20,4,0.0,101218,0.00810758871106942,101218.0,42532.0,0.420201940366338,0.010006379979677026,0.004749365183861563,0.0062278074250897,0.006227807425089701
greedy_unique,folded_without_strict,20,8,0.0,154334,0.00810758871106942,154334.0,45263.0,0.2932795106716602,0.010811610283522437,0.004838388971124318,0.004879575186745756,0.004879575186745756
greedy_unique,folded_strict_single_hit_per_frame,20,8,0.0,117886,0.00810758871106942,117886.0,42532.0,0.3607892370595321,0.012784490325607368,0.004749365183861563,0.0062278074250897,0.006227807425089701
greedy_unique,folded_without_strict,20,16,0.0,154334,0.00810758871106942,154334.0,43876.0,0.28429250845568704,0.019489280896423867,0.005515543805269396,0.005393165139725012,0.007751808690196348
greedy_unique,folded_strict_single_hit_per_frame,20,16,0.0,127500,0.00810758871106942,127500.0,42532.0,0.3335843137254902,0.020829410199808003,0.004749365183861563,0.0062278074250897,0.008451357715921868
greedy_unique,folded_without_strict,25,4,0.0,154334,0.00810758871106942,154334.0,57641.0,0.37348218798190935,0.00417507252178444,0.003105428427681685,0.0019732644073597863,0.003105428427681685
greedy_unique,folded_strict_single_hit_per_frame,25,4,0.0,107604,0.00810758871106942,107604.0,51749.0,0.48092078361399204,0.005447701543608747,0.0038454849369069935,0.002728525032710762,0.0038454849369069935
greedy_unique,folded_without_strict,25,8,0.0,154334,0.00810758871106942,154334.0,54344.0,0.3521194292897223,0.005635484982349764,0.0037906668629471515,0.0015616185418281412,0.0037906668629471515
greedy_unique,folded_strict_single_hit_per_frame,25,8,0.0,121333,0.00810758871106942,121333.0,51749.0,0.42650391896681034,0.006989189421116972,0.0038454849369069935,0.002728525032710762,0.0038454849369069935
greedy_unique,folded_without_strict,25,16,0.0,154334,0.00810758871106942,154334.0,52900.0,0.34276309821555845,0.019500445279825546,0.0034782608695652175,0.0024128566934758186,0.008462452173708085
greedy_unique,folded_strict_single_hit_per_frame,25,16,0.0,129938,0.00810758871106942,129938.0,51749.0,0.39825916975788456,0.01902231144913091,0.0038454849369069935,0.002728525032710762,0.007856133317674163
greedy_unique,folded_without_strict,30,4,0.0,154334,0.00810758871106942,154334.0,65643.0,0.4253307761089585,0.0054630745753824015,0.001203479426595372,0.0037680778313319966,0.003768077831331996
greedy_unique,folded_strict_single_hit_per_frame,30,4,0.0,111890,0.00810758871106942,111890.0,59989.0,0.5361426400929484,0.00434370243852959,0.0019170181199886646,0.00275615605528089,0.00275615605528089
greedy_unique,folded_without_strict,30,8,0.0,154334,0.00810758871106942,154334.0,62697.0,0.4062423056487877,0.009592656650616744,0.0020575147136226613,0.003232604687180667,0.005301036819202122
greedy_unique,folded_strict_single_hit_per_frame,30,8,0.0,123706,0.00810758871106942,123706.0,59989.0,0.484932016232034,0.010101563170241494,0.0019170181199886646,0.00275615605528089,0.0059579560885792806
