layer,period_ps,n_pairs,amplitude,phase_rad,phase_ps,chi2_reduced,cv
greedy_unique,10,154334,0.004677048473409813,1.1032195459883691,1.755828440596455,1.538541950142764,0.009472074816266513
greedy_unique,11,154334,0.003643944286412023,1.2383838285656228,2.168043985374137,1.2473414801663925,0.008990045222099277
greedy_unique,12,154334,0.003356945595141165,1.1101079311358015,2.1201499752693618,0.6102349449894385,0.006594988967005924
greedy_unique,13,154334,0.0011376067356946885,-1.7418864012139796,9.396012196249156,0.5871853685297255,0.0067568990350269816
greedy_unique,14,154334,0.0015452832207773681,-2.0332454048084228,9.46958520628201,0.8957754959024933,0.008686412695314328
greedy_unique,15,154334,0.002238696731466086,3.030032815813985,7.233670505511753,1.1167125473694344,0.01006477126979727
greedy_unique,16,154334,0.0015710614691328486,2.997173507868014,7.632239665300322,1.0039092703703223,0.009877841557228605
greedy_unique,17,154334,0.0030735484489781612,3.1365463281122943,8.486346490048694,0.5130147925926886,0.007292797072876577
greedy_unique,18,154334,0.002302701316860221,2.300905361394722,6.5916083133470496,1.0587671200505548,0.01079925702134728
greedy_unique,19,154334,0.0029390866793185698,2.3083598715192477,6.980350795757954,0.9218484297404044,0.010368960176983069
greedy_unique,20,154334,0.0015475684845309766,2.798102236790524,8.906636045234018,1.3325862636946662,0.012808363975815857
greedy_unique,21,154334,0.0008210100829972134,3.137649374263446,10.486820559667615,1.172161027382171,0.012324741822977128
greedy_unique,22,154334,0.0016111106042031675,0.6165542595859522,2.1588084781442936,0.7880953306588617,0.010355431934175497
greedy_unique,23,154334,0.0016588108675231364,2.4528124533499467,8.978676207844067,1.2154223955836045,0.0131626747953379
greedy_unique,24,154334,0.0023008017404901175,1.9424561611506679,7.419635994874465,0.6722754319964437,0.010009369739210315
greedy_unique,25,154334,0.00223157934653766,1.7869829949890395,7.110179421841631,1.2992098306270816,0.014213939537548913
greedy_unique,26,154334,0.00031951916679272605,2.5277894753747105,10.460064942640406,0.7319087174569441,0.010888490038338172
greedy_unique,27,154334,0.0021192323998455763,2.39555621821471,10.29414456675175,1.1264580016766834,0.013775690282022576
greedy_unique,28,154334,0.0029058496707822807,2.763266568249294,12.314050935688694,1.0770704614186934,0.013726920982162343
greedy_unique,29,154334,0.0025535324861886656,2.3845726720333857,11.005979309562907,1.0616816218627871,0.013878590423779947
greedy_unique,30,154334,0.002852856184331466,2.44504905767748,11.674249308946552,1.133293086244209,0.014592822920273935
greedy_unique,31,154334,0.0025280820848105983,2.7089024161269157,13.36519150628549,1.0483427717374871,0.014275176077414506
greedy_unique,32,154334,0.0023030047183143785,-3.026063421035598,16.588385549843625,0.8718142512029837,0.0132331130525344
greedy_unique,33,154334,0.0022875088625245272,3.0431962094311635,15.983210744473118,0.7782419136418417,0.012702859407047327
greedy_unique,34,154334,0.004345778391861966,2.9343714727962924,15.878670641954752,0.9833595849379799,0.014500478757352204
