layer,period_ps,n_pairs,amplitude,phase_rad,phase_ps,chi2_reduced,cv
nearest,53,663969,0.03858564613767118,-0.08611820889177565,52.27357465232664,38.89626189684249,0.05519270801431893
nearest,54,663969,0.04487370142043817,-0.07857826210610354,53.32466958297713,51.29678317841447,0.06398955631819482
nearest,55,663969,0.05175281589922022,-0.07725366070887628,54.3237583914431,66.56183479784279,0.07357590637137723
nearest,56,663969,0.058062065724007,-0.07578815725352984,55.32452464813539,82.3782229427743,0.0826063917870616
nearest,57,663969,0.06502015522954277,-0.06928567247638362,56.37145203617643,101.3475674854011,0.09245422801502388
nearest,58,663969,0.07270068006980938,-0.06273680781378725,57.42087736151251,124.09068371480988,0.10321269426114581
nearest,59,663969,0.08003474848598628,-0.05813143121903072,58.4541376269766,147.8940080864806,0.11366202383496939
nearest,60,663969,0.0874521521829684,-0.053662669102078786,59.48755925717396,173.18585705361832,0.12405329834929518
nearest,61,663969,0.09544377346278793,-0.050674251132652205,60.50803148913025,202.88893402151808,0.13540381595594086
nearest,62,663969,0.10339456491967446,-0.05010237055215439,61.50560952409218,233.91550462224077,0.14659545997101892
nearest,63,663969,0.11112683758218336,-0.048932258213738734,62.50936792140397,265.74959266219133,0.15752817693059107
nearest,64,663969,0.11918800932459146,-0.045022241167297396,63.541407217225554,300.84252955776026,0.16895303163662373
nearest,65,663969,0.127572460653734,-0.04067789824695404,64.57918424226153,339.0802230601128,0.18078704888889938
nearest,66,663969,0.13575998209238413,-0.03889937054376404,65.59139221105659,378.0621391151602,0.1923819712406148
nearest,67,663969,0.14377246272460084,-0.03924765785750408,66.58148726356232,417.5087304870066,0.20371867691975631
nearest,68,663969,0.1521176157085723,-0.03902968030056343,67.57759987479508,460.3019754136606,0.2155186803537506
nearest,69,663969,0.1608563705362003,-0.03690912818428319,68.59467535649387,507.15320182825684,0.22790305173734088
nearest,70,663969,0.16945740406350845,-0.034005726096794066,69.62114744187863,554.5099473061221,0.24005199216533205
nearest,71,663969,0.17756918294149515,-0.032006981430061594,70.63832107912881,599.9421909327522,0.25149526963647295
nearest,72,663969,0.1854730567533835,-0.03133880804441507,71.64088371281687,645.4320453701819,0.26271237757792254
nearest,73,663969,0.1936540675991857,-0.031146831686693216,72.63812642760504,693.550565739264,0.2742403861938052
nearest,74,663969,0.2021824513996623,-0.03046249887949529,73.64122896160538,745.4787141304274,0.2862893234430321
nearest,75,663969,0.21068607190223518,-0.02909398854624753,74.65271609314544,798.6903657135084,0.2983535303966642
nearest,76,663969,0.21883159569329835,-0.02754103835651327,75.66686977818348,849.7363649808954,0.3098124259310325
nearest,77,663969,0.22668496339726435,-0.02637501801705729,76.67677598415047,899.6851290457363,0.3209062426714807
nearest,78,663969,0.2345933581309497,-0.02577868499473308,77.679981198821,951.0526051394243,0.3321037127410711
nearest,79,663969,0.24279723693154365,-0.025521780698974598,78.67910851317482,1005.3309800028892,0.3436591667296408
nearest,80,663969,0.2511972820590195,-0.025236643298485635,79.67867707775993,1062.433903836177,0.3555417491775281
nearest,81,663969,0.2594648731749935,-0.024696029783763982,80.6816298875987,1119.0567087469444,0.3671953218301296
nearest,82,663969,0.2673392508880185,-0.02390182261856425,81.6880643560707,1173.0594336092108,0.37829327088696235
nearest,83,663969,0.2748303218091127,-0.023002071134148393,82.69614585424486,1224.5644139498283,0.38888737292910913
nearest,84,663969,0.2821825067875707,-0.02215659622752555,83.70378812781703,1275.1940112714292,0.39925767818402746
nearest,85,663969,0.2896695120799428,-0.021447138499562965,84.70985946087252,1327.702991476438,0.409841760461271
nearest,86,663969,0.29739840659483846,-0.020863750613135366,85.71443106242953,1382.8985903399282,0.42075639772288576
nearest,87,663969,0.30525615529926525,-0.020347060013049683,86.7182648394736,1439.805283218077,0.4318443137784501
nearest,88,663969,0.31300765840836586,-0.019842713641600333,87.72209019548325,1496.4980548098224,0.4428165082888452
nearest,89,663969,0.32045549765330333,-0.019333127192205576,88.72615031453232,1550.8228293516988,0.4533655615831452
nearest,90,663969,0.32755332702897627,-0.018837269012195786,89.73017599701215,1601.964179101295,0.4633909013102396
nearest,91,663969,0.33441556845372716,-0.018389369235118243,90.7336649297159,1651.3414437186743,0.47311399336571436
nearest,92,663969,0.34123693172074065,-0.018013581313985883,91.73624055318041,1700.788296285976,0.48280518329071226
nearest,93,663969,0.3481811035013476,-0.01770802706238219,92.73789623633736,1751.7280790086654,0.4926668691814964
nearest,94,663969,0.35530118250590437,-0.017444054192635665,93.73902709948185,1805.0195461904336,0.5028153498852477
nearest,95,663969,0.36252524037947426,-0.01717850227500399,94.74026586256169,1859.667295797551,0.5131066603883483
nearest,96,663969,0.36970214503286786,-0.016871427906991195,95.74222356975206,1914.0833443000788,0.5233211935082402
nearest,97,663969,0.3766761482449773,-0.01650108976784422,96.74525568971332,1966.9693679536747,0.5332864060596872
nearest,98,663969,0.3833527157597852,-0.016071125089878468,97.74933569808798,2017.3657708960543,0.5428805589797445
nearest,99,663969,0.3897297139985394,-0.015608914292393994,98.7540606492727,2064.8964120866103,0.5520625296736007
nearest,100,663969,0.39588765405533244,-0.015157024978185562,99.75876845521545,2110.403315790072,0.5609529367558548
