block_ms,block_ps,layer,n_pairs,A40,phase40_rad,phase40_ps,cv40,chi2_40,best_period_ps,best_amplitude,best_phase_rad,best_phase_ps
1.0,1000000000,surrogate_block_shuffle,24251,0.008094589649453466,-0.10762601482284082,39.31483150942653,0.04156069385500848,1.0740651456085872,89,0.021027775058851474,0.09231178312477922,1.3075770165042704
10.0,10000000000,surrogate_block_shuffle,26003,0.002464820359925866,0.8850764789517327,5.634571865581526,0.0322478558175498,0.6933627973892558,97,0.042829776472703494,0.06455828197390143,0.9966526602856809
100.0,100000000000,surrogate_block_shuffle,23961,0.006694933430554274,0.35781472653247576,2.277919297548731,0.044642226107006674,1.2244245189030465,82,0.01940157763484627,0.04692193604613745,0.6123643610171339
