layer,period_ps,n_pairs,amplitude,phase_rad,phase_ps,chi2_reduced,cv
all_pairs,10,663969,0.0015979894201500078,-0.08130108611314697,9.87060530266353,0.8631743349463606,0.0034205552728319233
all_pairs,11,663969,0.0005258032692461907,-3.025024808690628,5.7040758359339865,0.5795011514091771,0.002954290854545765
all_pairs,12,663969,0.0010778649817769976,-2.989679332851536,6.290133071003978,0.8790283062229491,0.00381613624109205
all_pairs,13,663969,0.0011415472481220818,-2.7712529389796092,7.266238150644884,1.135962672956117,0.004531048928735247
all_pairs,14,663969,0.0012496944228083482,-1.5537112945890375,10.538068342598253,1.071684533001251,0.004580693736988476
all_pairs,15,663969,0.001419791971620124,-1.1850603688716457,12.17087676647659,0.6140985928129605,0.003598397757118349
all_pairs,16,663969,0.0013854373521975654,-1.1244277958545585,13.13666813023716,1.8935260531741693,0.006540446092393116
all_pairs,17,663969,0.0010162480216527508,-1.0198889646819818,14.240553707721778,0.7500896126174565,0.00425150471873288
all_pairs,18,663969,0.0007665122225852922,-0.9757143419552707,15.204784309778928,0.4701212574329081,0.003469409023389668
all_pairs,19,663969,0.0008835286692225348,-0.7932438951166007,16.601274947279755,1.402888789486658,0.006167000354521823
all_pairs,20,663969,0.001410892409114168,-0.4225639434409343,18.654937192579425,1.0589285596799025,0.0055047326295607265
all_pairs,21,663969,0.00165597904317627,-0.2888996150765275,20.034424162267722,0.8343954311119948,0.005013338798426231
all_pairs,22,663969,0.0016867408334533265,0.16918796525606308,0.5923962216075703,0.8521916076259727,0.005191637638057107
all_pairs,23,663969,0.0018566046575429899,0.2079093836447656,0.7610655408118352,1.127323304661403,0.006111695119092772
all_pairs,24,663969,0.0015771532898302641,0.5973404490606468,2.2816724442416265,1.3121748677763698,0.006741955383798141
all_pairs,25,663969,0.0007592701842182381,0.6678878637966047,2.657441373857904,1.1726679508631679,0.0065105735172146
all_pairs,26,663969,0.000620881460293883,1.0831831420347442,4.482242734544642,0.7708155651845192,0.005387302234566507
all_pairs,27,663969,0.0007956154831499464,2.5564713682125504,10.985626488346064,0.7884115766757878,0.00555634583155861
all_pairs,28,663969,0.0013856046044438738,2.7580422015053254,12.290769389517523,1.1893653781136477,0.006954495439187107
all_pairs,29,663969,0.0019469628468208834,2.8414647051396043,13.114761449879564,1.153398512796316,0.006974206586192936
all_pairs,30,663969,0.002556255700317925,2.8886280921892493,13.792183188780905,1.04158939493488,0.006744866716460385
all_pairs,31,663969,0.0035085884512821193,2.8683603846981875,14.151925747604299,1.2774605440916666,0.007597320947096875
all_pairs,32,663969,0.0045402638833822095,2.9554928244195997,15.052201352928206,1.9993517478152765,0.009661655514732482
all_pairs,33,663969,0.005352842413515028,3.0107038566137003,15.812557231874809,2.0941045440374473,0.010046164083702756
all_pairs,34,663969,0.005983743156338331,2.9911513614582157,16.185921840212337,2.207090491674561,0.010473531380924508
all_pairs,35,663969,0.006872613339384714,3.0331174117473347,16.895747017018937,2.639613578699147,0.011626144966313756
all_pairs,36,663969,0.0074120597053667,3.0723879331856985,17.60348615984625,2.921336172536454,0.01240940300245451
all_pairs,37,663969,0.007469809017264031,3.08755380866099,18.18177967629237,3.0379829479990783,0.012834235816625609
all_pairs,38,663969,0.007446043553823711,3.0913149124687536,18.695925860977493,3.0112482457561827,0.01295389106281556
all_pairs,39,663969,0.007377963487041279,-3.1366729262307196,19.53053695818658,3.0716145514402977,0.01325870948974586
all_pairs,40,663969,0.00686281684567092,-3.0985183158636116,20.27421975078126,2.4050689963089495,0.011885629052187933
all_pairs,41,663969,0.00539563091368341,-3.051160130190246,21.090104107727768,1.7758143829004063,0.010343198958002378
all_pairs,42,663969,0.004489551199377741,-3.0402430149101156,21.677472431010827,1.681298924880015,0.010189209560884841
all_pairs,43,663969,0.0025268735793260127,-2.845598255120624,23.525685780686857,1.1370539459350835,0.008480887035371082
